2914:18,17,10,7,35,19,11,3,14,8
2924:81186,53138,122516,121223,119212,116043,115988,115114,114380,113335
2925:69237,5398,15337,54442,12165,244,9,122135,119215,114515
2947:116261,113092,108641,108276,101699,89557,74456,69910,68618,66993
2951:99399,51550,7803,29768,2745,12712,10,11,18,17
2959:90408,72553,122290,119457,114458,113829,113484,105461,105151,99395
2960:80204,121844,120830,118969,118877,117747,116665,116230,114093,113426
2963:110469,110042,107488,104771,104744,103793,102675,95671,95657,94474
2965:106585,93950,86872,57868,57034,46210,39796,29174
2967:122456,119028,118513,111340,93423,90053,84793,80235,56590,120375
2970:68239,123304,123246,123231,122440,122399,122395,122254,122052,121111
2977:107022,99093,95328,68718,116648,114351,61272,60317,58003,35250
2981:80421,116987,114919,113360,109919,109202,104331,102977,102739,100952
2989:114416,98983,91285,90170,86708,80198,70254,119447,118660,116437
2990:29000,121562,118792,75642,68146,57882,22420,129,13581,68
3002:1247
3004:129,114265,83191,80669,77213,69227,67784,64408,78,45
3011:123311,120511,120408,117218,115356,112786,109829,85653,84226,82143
3013:76088,72425,122958,121500,121449,120640,119738,119598,119126,117700
3037:42168
3038:120754,120142,119777,116402,104288,103975,99984,98948,97961,93670
3044:122440,122395,120217,117611,117444,116840,116729,115548,114324,114050
3070:123091,122587,121432,120376,119676,119079,118793,118549,118111,116714
3081:107385,122867,97523,84077,73489,40435,68,26821,54538,42534
3100:69032,65615,13458,4174,10,18,123327,123321,123310,123115
3102:21324,117802,117129,114215,99758,88141,86341,82031,81191,80050
3105:118132,118131,117591,117542,116432,115895,115857,114422,114368,114109
3107:104493,87883,83613,79927,65874,62451,57864,54957,53979,41079
3110:112911,78538,76088,45299,31329,23445,16359,48341,40850,38167
3111:103286,57173,107001,99587,83817,68027,67273,65632,53315,35799
3113:113663,96605,82400,69735,55749,55330,24894,18741,42785,39802
3121:70019,121286,115124,115106,107720,98986,97938,92761,77419,70359
3125:100000,123095,121233,120650,120311,115555,114677,114445,114436,113593
3126:87356,120327,118140,118139,117530,117463,116651,115949,114950,114921
3129:10,18,3,11,7,14,86920,85682,77629,62926
3139:122776,122560,122231,122068,121851,121705,121364,121302,121156,120964
3144:108751,92907,119224,118660,106236,102342,100762,92044,89378,77604
3152:103349,123334,118579,117571,108871,107899,83750,76876,74753,67301
3166:839,621,370,206,738,762,350,442,98,541
3167:35,19,87008,122808,100820,34500,18,17,98,27
3169:70407,10,55604,116834,100036,98589,91541,70945,70669,18
3170:122598,122432,122204,121983,121358,120233,120004,119768,119587,119448
3172:123017,119629,114002,111612,104028,101566,98988,96352,94616,94614
3176:94134,70019,10,121286,115124,115106,108239,107720,98986,97938
3183:118660,106236,102342,100762,92044,77604,59499,59095,121630,115363
3184:88044,63645,56917,50012,40170,18606,129,98,68,111704
3193:10,18,11,7,14,8,109399,107605,90060,89520
3195:119906,113166,83207,74144,65419,64338,63229,59469,59091,53039
3220:119865,119603,113645,107969,100587,73806,70019,65646,62090,121286
3229:102919,119673,118823,118144,118101,116316,115899,115616,115123,114604
3234:119282,120074,109876,107166,100591,77404,74278,71610,69913,67990
3237:110318,104201,104025,99386,94914,88750,87614,54099,41101,38702
3238:122230,121452,121298,120874,120122,119590,119353,118539,118004,117987
3239:66556,123218,122420,119298,118911,118683,117613,116389,116065,114453
3246:88204,79711,76778,63171,98481,76636,122798,121170,120506,120245
3258:17,10,18,89424,7,11,3,115125,105213,81289
3263:121630,115363,109041,106269,103035,97493,97429,90001,75337,73461
3264:129,78,45,98,57,27,72,24,44,16
3277:40263,123086,122846,122500,122135,121646,121630,120361,119927,119866
3279:119447,110469,110042,107488,104771,104744,103793,102675,95671,95657
3295:87110,62168,122536,122505,122392,122375,122041,121079,116252,112439
3305:117632,115140,113727,110485,104579,100879,89977,84038,81288,80687
3306:112549,244,9,99740,88782,76007,57791,23395,12690,45
3308:116005,120696,113798,112918,111589,106459,103463,102652,102331,100892
3309:10,57569,56656,18,35,7,11,121225,113022,110780
3319:114883,113596,97915,85605,82198,73520,73039,63742,59172,55547
3320:101857,120040,108622,103724,95895,86628,76213,75176,71607,70209
3328:70019,122082,121546,121286,120881,115124,115106,107720,106282,101257
3329:117254,116263,109801,105339,104553,99929,98585,94170,91709,91190
3335:107097,98719,98293,79842,70019,60833,10,3,123103,121286
3346:120851,115143,106187,105480,105336,95058,89120,80759,80646,80439
3352:123200,121531,119827,118457,116895,115740,115629,109091,105916,105869
3353:108422,16624,122400,112821,98753,76767,16385,33952,35,19
3360:105071,96378,88802,72779,71288,67207,58949,111260,109420,105907
3374:70145,118564,118119,117038,115246,114359,112355,109954,107833,107206
3376:78112,121101,119717,115877,114228,112634,111457,109530,105801,104456
3383:120943,120157,118310,118266,118063,117982,117003,115221,114490,114210
3386:65669,103764,96837,28120,104370,103600,91728,82593,76945,74542
3411:120773,115150,114050,101199,96494,74431,65116,9536,122440,122395
3412:116324,107299,88275,79323,78657,76480,72467,71593,68683,56533
3413:122063,111167,102954,97097,95360,90053,83618,82898,76581,75999
3416:93755,91164,53550,12522,123262,120878,118511,118488,114925,113866
3419:119139,118564,94553,123228,121145,120162,118580,116722,116289,116094
3421:91545,76508,100304,98297,93448,88717,85885,82069,71420,67797
3423:122598,122432,121983,121358,120233,120004,119768,119587,119448,119098
3426:10,122421,122315,122084,122047,121280,120645,120539,119605,119447
3428:120157,111003,64606,57070,119173,115211,114809,113497,112936,112713
3429:121136,18,10,35,19,7,113600,108966,101209,96967
3431:88768,80576,47290,3225,244,9,45,338,299,154
3432:123091,122587,122365,121537,120376,119079,118793,116714,116521,115818
3450:117296,110458,96107,82425,76025,69651,66474,85642,79605,58804
3453:118074,64696,115341,110568,110552,94882,89684,85103,81764,73146
3475:123125,122769,121081,120218,120107,117701,117050,116540,116293,115973
3478:10,18,119039,104034,86031,56678,11,3,7,123321
3479:71689,86384,84706,84264,44407,69517,62559,5706,110855,108910
3480:122957,122019,115141,112107,104034,101870,100310,81970,81241,79287
3490:17,18,35,19,10,69212,7,101084,98172,66389
3500:10,18,7,91815,35,19,11,123200,121531,119827
3514:65615,10,18,107022,99093,95328,91554,68718,7,13458
3529:86543,80032,77658,77016,83770,81838,66557,123216,122941,122615
3546:122440,122395,120217,117611,117444,116840,116729,115548,114324,114050
3547:4942,123321,123310,123115,123050,122957,122764,122637,122614,122490
3551:122516,115988,115114,113335,113330,103985,103128,101888,99334,96893
3557:123146,119524,118487,117256,115483,115341,110568,107410,95101,94247
3572:60680,29630,31775,129,45,98,68,244,35,19
3579:80239,121186,119410,103683,98288,95175,89474,74027,70864,65457
3580:122137,121365,120563,120257,119532,119200,117514,117161,116336,115631
3593:121286,115124,115106,107720,98986,97938,92761,77419,70359,70152
3599:89615,80763,117514,114452,114182,113682,113338,113000,112975,109850
3609:121858,75986,121699,121056,120360,120326,120113,118415,116671,115558
3610:122588,122352,118888,118565,116466,114357,109595,104102,102793,102340
3613:121885,121752,111213,107307,106011,100877,91701,79421,73826,2630
3628:115945,96264,92449,91079,89503,88657,84723,112662,103430,91063
3656:82391,79743,60830,60799,120438,119956,119778,118323,117530,117114
3657:122355,121722,119500,115299,114895,112416,112169,111581,109335,103924
3663:10,18,11,7,3,110010,104243,100334,93212,91873
3674:80236,100304,98297,93448,91545,88717,85885,82069,76508,71420
3684:109728,104197,88545,80992,33031,3460,2128,244,9,45
3685:68,98,114755,89122,82748,57913,80,67843,55685,32246
3686:15499,120429,119512,113694,113553,113315,112469,109235,105928,98173
3692:121697,69480,118882,118790,116027,108339,98267,87062,86282,85488
3694:19994,123204,122868,122741,122739,122253,121692,120938,120592,120480
3701:121186,119576,119410,107125,103683,98288,96911,95175,88456,80239
3702:120754,120142,119777,118825,116402,104288,103975,99984,98948,97961
3717:35,19,18,17,120107,110466,97109,94553,82627,71100
3721:106763,72353,70641,64209,56605,122598,122432,121983,121358,120302
3728:115706,110167,89008,86289,78352,75363,73211,72363,60610,59171
3735:10,18,65419,7,11,3,119906,116671,113166,92842
3736:35,19,119488,118262,110047,105231,104233,103746,94130,94024
3737:123246,123115,123091,123050,122637,122614,122587,122490,122399,122111
3751:116864,114223,112317,109535,105814,104157,100674,99544,94226,91582
3752:123327,122826,122802,122776,122560,122068,121851,121732,121705,121364
3800:61,13273,944,510,1102,690,1039,7700,12601,9077
3811:75251,129,68,145,117938,45,13,65481,54909,154
3820:80239,112823,66556,123218,122420,119298,118911,118683,117613,116389
3840:70019,121286,120269,115124,115106,107720,104058,98986,97938,94473
3846:673,5420,19963,289,1168,4174,11524,654,1567,1102
3849:80239,121186,119410,103683,98288,95175,74027,70864,70019,65457
3850:123133,122956,122820,120176,115441,112640,110582,107242,107086,103651
3857:108853,107891,98827,95058,88783,69601,59387,56572,123254,120851
3859:113938,107163,97360,89520,75125,9142,122764,120745,119848,119318
3862:115260,111210,102535,95998,70409,62454,122795,116439,115648,115638
3888:118660,113378,106236,102342,100762,92044,81059,77604,73754,59499
3911:119617,83524,39050,15167,44073,18159,5896,34356,19884,38111
3921:63922,68,97807,98,81,117316,116535,116279,113474,93502
3929:111796,63330,63244,120986,117818,113372,103069,97775,97685,88840
3930:116514,56583,123030,118740,106868,98469,96315,88422,81241,78371
3934:31149,115001,102873,4994,6823,6799,5048,29058,5715,98
3947:122145,120773,120255,112888,110223,106013,101676,84447,84326,75419
3950:18,10,35,19,7,113410,97765,79409,78316,76566
3962:115229,123078,120796,120283,118816,117592,114358,110669,109412,109025
3974:103304,7008,122628,117760,107861,107407,105033,102171,100269,92674
3975:83759,65532,122805,122002,121513,121443,118257,117771,116663,113895
3988:110596,75313,68,98,120375,117623,109987,109841,107561,99822
4001:4259
4006:108846,107482,94771,74502,68349,95269,121977,118701,118537,117500
4007:112366,110051,109665,105967,103830,91315,90659,84626,82002,81016
4008:123084,122213,122078,119174,118188,117877,115557,114756,114315,113038
4009:90093,105015,88499,70006,60374,46276,54659,53636,40625,38417
4028:17784,53157,9232,121420,111796,109221,101524,101208,100148,98886
4031:64209,122598,122432,121983,121358,120233,120004,119768,119587,119448
4035:121564,108181,104878,101698,95324,93572,87337,77980,75098,72033
4053:109954,81038,79899,75049,70780,44073,123170,119599,118403,118119
4064:113624,110215,107020,92672,81202,70019,10,18,11,7
4067:17,10,18,7,120696,116005,113798,112918,111589,106459
4068:104475,121798,121740,120396,118064,113357,102331,85917,77803,3141
4069:84873,10,18,113395,107085,7,11,3,122789,122214
4075:95901
4076:87178,73762,25271,31273,122659,122136,121356,114824,97710,90005
4084:121286,115124,115106,107720,98986,97938,92761,77419,70359,70152
4091:98396,88323,82112,10,17,82130,18,11,7,3
4098:37149,32895,18386,12821,9041,15763,14657,9726,4864,20861
4103:21544,123228,123115,123050,122741,122637,122614,122490,122111,121997
4104:112478,109585,98524,96798,83154,82607,54072,29718,122145,120773
4124:116164,94800,67784,109756,47350,36534,20055,15007,7351,1867
4132:10,17,18,11,90844,58145,7,3,14,123142
4134:111949,103843,84266,12084,44239,129,34013,68,145,45
4138:111236,101790,75223,64209,122598,122432,121983,121358,120784,120233
4140:61502,105660,99201,93162,90945,80572,122306,121244,108296,93386
4149:
4158:104246,66857,64353,122516,118861,118285,117802,115988,115114,114215
4164:32162,68261,62656,60986,57499,35,56229,51661,40326,28231
4167:115313,112040,120932,120102,116299,115882,112373,111222,111167,108885
4171:115965,115110,111369,102763,93552,92381,89064,88963,85440,77978
4177:70403,109673,106652,103479,100609,96914,95452,95411,94474,88864
4179:118723,111535,102685,100476,65988,63062,56966,122409,121971,121286
4184:121916,101419,96146,95844,93698,90358,89761,88260,84189,79942
4190:71806,120853,120716,116338,115867,114282,107958,102065,101669,100926
4209:42075,197,33,64,186,154,98,8,144,177
4210:103028,47759,38202,16491,117138,97439,67746,61425,48503,19984
4211:108608,100732,91309,88132,43926,28789,1084,98,1132,129
4213:10,18,7,11,119278,117862,116210,89035,74027,65615
4223:121393,117248,115491,114474,113036,108454,105844,105790,105457,105395
4237:24057,95175,120074,95291,82711,82542,70842,64944,56572,123254
4242:119445,107431,106453,104623,103531,101280,100169,99633,99241,99119
4248:112958,88504,86884,86333,61489,39946,25889,25152,22269,13082
4249:122624,121599,119748,118582,114009,113344,111240,107918,102039,96039
4265:122735,121496,121407,116957,116151,116095,114705,108020,104699,104099
4269:119447,114267,110589,110496,106323,102074,99650,97089,93375,88585
4273:104032,84936,78662,69775,10068,122123,121843,118547,115664,115599
4275:66556,123218,123204,122420,122253,119298,118911,118683,117613,116389
4277:80239,10,122420,116389,115918,108604,106067,100000,95279,92270
4281:106569,121443,120480,116433,112624,111741,108439,105424,93506,91783
4301:18,17,116650,77698,10,35,19,7,122598,112928
4303:95237,69283,121749,76774,37745,22647,34572,30441,1684,30399
4304:70425,122764,120745,110540,109299,107154,104660,101211,92760,92356
4344:92842,78692,75187,123204,122253,121697,119429,118882,118790,118237
4353:123197,122145,121560,120773,120738,120255,119906,119839,119821,118432
4357:123091,123043,122983,122587,122431,121452,121306,121243,120582,120376
4365:87076,77967,122624,121599,119748,118582,114009,113344,111240,107918
4371:108422,93409,113803,73971,67835,112821,67872,113589,113149,93168
4372:115740,94130,93214,75272,123200,121531,119827,118457,118262,116895
4399:68885,59941,85397,82392,67083,107083,105633,102399,82614,81921
4400:75427,27293,22980,81112,123091,122587,120376,120134,119079,118793
4407:102132,89424,81289,122829,122630,122595,121423,120694,120268,118337
4424:46978,83937,35,19,18,17,7,10,11,8
4426:111807,106663,103447,93635,88651,86608,85105,64071,82118,120437
4436:114416,98983,90170,86708,82991,80198,70254,64119,100002,123084
4453:4273,378,137,98,68,1206,78,149,515,1527
4457:86607,105232,98656,86334,81556,75150,74358,74066,67319,61158
4458:122450,120945,119780,114868,110198,109306,108846,108193,108045,107076
4466:118060,107462,91627,82588,82354,121013,117736,111831,110906,105245
4469:17,10,18,79409,74840,7,11,58250,3,14
4482:10,113263,103617,79573,18,17,7,11,78551,60832
4507:104744,76506,110469,110042,107488,104771,103793,102675,95671,95657
4514:88492,101261,81569,62814,61025,59948,244,9,121921,121432
4517:95175,90261,1091,50037,29640,21544,10,123327,123254,123115
4519:74378,59181,9246,118741,115775,108665,103306,102977,101520,99968
4522:121904,110156,94724,88227,64018,59613,35717,33458,27593,24673
4530:121944,101048,89582,84416,46379,16180,121995,120646,119411,118660
4537:64973,40356,45641,121111,121034,117626,116292,116278,115349,115180
4543:107125,88456,118564,55537,50202,46196,35,19,244,9
4562:123200,118309,108728,101916,75313,64209,122598,122432,122241,121983
4578:121021,118173,117254,116263,114660,114209,113757,111292,109801,109480
4588:122805,121513,121443,118257,117771,116663,113895,113555,113507,112624
4618:122450,101649,61590,114868,109306,108846,108193,108045,106738,106567
4633:91088,62686,117860,81381,65593,90654,53699,35545,106297,93775
4637:95188,82118,112559,100737,85219,79749,75969,69811,66308,111807
4640:92982,123200,121531,119827,118457,117736,116895,115740,115629,111831
4641:117069,113702,108950,82511,93630,105650,81432,71515,69667,38204
4642:119093,110591,108936,92594,81342,123254,122721,122463,122330,120612
4651:68356,66556,123218,122420,119298,118911,118683,117613,116389,116065
4665:106183,89693,81122,77593,61998,61898,56995,122911,121225,119661
4666:4479,68,78,98,129,67,137,27,72,45
4682:95041,244,9,122821,120952,120841,119549,114684,110727,102750
4687:70019,37952,19654,16480,9480,8074,5584,5312,837,35174
4692:75086,123115,123050,122637,122614,122490,122111,121997,121573,121344
4696:10,11,18,17,3,14,7,8,15,6
4702:13617,68,129,67,98,45,24,225,316,80
4730:84871,120010,119579,119381,119203,118387,117643,115828,113688,112461
4736:117134,35,19,18,119295,119279,107849,102972,102790,97853
